status_id,machine_id,timestamp,temperature,vibration,operating_hours,previous_failures,days_since_maintenance,current_workload,failure_within_24h
1610,M7,2025-12-01T02:00:00,82.3,2.94,3211.0,1,13.3,0.32,1
1611,M7,2025-12-01T08:00:00,57.5,2.32,2746.2,2,78.4,0.82,0
1612,M7,2025-12-01T14:00:00,69.8,2.51,3289.0,2,11.5,0.98,0
1613,M7,2025-12-01T20:00:00,57.5,2.53,3602.2,0,16.5,0.97,1
1614,M7,2025-12-02T02:00:00,69.1,1.79,1379.7,0,50.1,0.79,0
1615,M7,2025-12-02T08:00:00,68.0,1.7,3776.2,2,46.0,0.39,0
1616,M7,2025-12-02T14:00:00,55.5,2.54,1911.4,0,51.3,0.89,0
1617,M7,2025-12-02T20:00:00,71.6,1.79,5463.4,1,79.7,0.43,0
1618,M7,2025-12-03T02:00:00,69.9,2.58,5915.1,3,15.6,0.88,1
1619,M7,2025-12-03T08:00:00,71.6,2.28,1777.8,1,21.9,0.38,1
1620,M7,2025-12-03T14:00:00,67.3,2.24,1055.5,0,25.1,0.55,0
1621,M7,2025-12-03T20:00:00,72.8,1.37,1685.6,2,7.4,0.56,0
1622,M7,2025-12-04T02:00:00,57.6,0.2,4333.2,0,80.6,0.45,0
1623,M7,2025-12-04T08:00:00,62.4,2.16,2139.5,0,86.5,0.87,0
1624,M7,2025-12-04T14:00:00,60.7,1.98,5709.0,0,68.2,0.72,0
1625,M7,2025-12-04T20:00:00,69.3,2.11,4701.5,3,67.9,0.72,1
1626,M7,2025-12-05T02:00:00,68.1,3.39,1154.5,2,4.9,0.73,0
1627,M7,2025-12-05T08:00:00,64.6,2.38,484.8,1,65.9,0.93,0
1628,M7,2025-12-05T14:00:00,62.9,3.48,343.0,0,5.5,0.34,0
1629,M7,2025-12-05T20:00:00,58.0,2.31,4287.0,0,57.5,0.83,0
1630,M7,2025-12-06T02:00:00,78.2,3.25,3225.4,3,37.4,0.86,1
1631,M7,2025-12-06T08:00:00,71.6,1.91,662.7,2,86.5,0.83,0
1632,M7,2025-12-06T14:00:00,51.2,2.56,2048.9,0,34.2,0.33,0
1633,M7,2025-12-06T20:00:00,60.2,2.11,2990.4,3,22.2,0.9,1
1634,M7,2025-12-07T02:00:00,68.2,2.62,2840.4,2,74.2,0.9,0
1635,M7,2025-12-07T08:00:00,76.4,3.37,4631.1,4,22.3,0.86,0
1636,M7,2025-12-07T14:00:00,55.7,3.45,1682.9,3,85.5,0.89,0
1637,M7,2025-12-07T20:00:00,51.0,2.64,280.9,0,6.7,0.47,0
1638,M7,2025-12-08T02:00:00,62.2,2.99,932.3,1,8.6,0.77,0
1639,M7,2025-12-08T08:00:00,75.0,1.86,5899.8,1,19.6,0.75,0
1640,M7,2025-12-08T14:00:00,68.7,1.84,5889.2,3,31.6,0.45,0
1641,M7,2025-12-08T20:00:00,62.5,2.47,1177.8,2,4.6,0.91,0
1642,M7,2025-12-09T02:00:00,69.5,3.03,3939.9,1,59.9,0.57,0
1643,M7,2025-12-09T08:00:00,65.3,3.67,1103.7,1,3.2,0.4,0
1644,M7,2025-12-09T14:00:00,56.5,2.58,5714.8,1,18.7,0.72,0
1645,M7,2025-12-09T20:00:00,65.0,2.25,2507.8,4,32.0,0.67,0
1646,M7,2025-12-10T02:00:00,68.5,2.26,1573.1,3,30.2,0.96,0
1647,M7,2025-12-10T08:00:00,61.3,1.87,4020.5,0,23.3,0.52,0
1648,M7,2025-12-10T14:00:00,65.6,3.58,4415.4,2,37.9,0.43,0
1649,M7,2025-12-10T20:00:00,58.6,1.02,3731.9,4,59.4,0.3,0
1650,M7,2025-12-11T02:00:00,38.0,2.89,1637.7,1,79.5,0.83,0
1651,M7,2025-12-11T08:00:00,68.8,2.73,495.5,2,58.5,0.65,0
1652,M7,2025-12-11T14:00:00,63.2,3.29,302.7,3,55.3,0.45,0
1653,M7,2025-12-11T20:00:00,61.3,2.76,4860.8,2,28.4,0.77,0
1654,M7,2025-12-12T02:00:00,47.3,2.57,1011.4,1,10.5,0.38,0
1655,M7,2025-12-12T08:00:00,72.0,2.17,1510.3,1,57.2,0.4,0
1656,M7,2025-12-12T14:00:00,53.0,1.74,186.5,1,48.0,0.84,0
1657,M7,2025-12-12T20:00:00,73.6,2.96,4560.8,1,45.1,0.71,0
1658,M7,2025-12-13T02:00:00,57.6,1.64,989.4,2,12.9,0.82,0
1659,M7,2025-12-13T08:00:00,48.0,3.05,2960.6,4,21.1,0.77,0
1660,M7,2025-12-13T14:00:00,64.9,3.94,1474.9,1,83.2,0.88,0
1661,M7,2025-12-13T20:00:00,73.6,2.74,2827.5,2,82.7,0.89,1
1662,M7,2025-12-14T02:00:00,62.4,3.12,5547.6,2,50.7,0.89,0
1663,M7,2025-12-14T08:00:00,63.2,3.3,2884.5,1,74.5,0.73,0
1664,M7,2025-12-14T14:00:00,69.9,1.84,1267.2,1,6.8,0.53,0
1665,M7,2025-12-14T20:00:00,65.5,3.11,5736.0,1,11.8,0.78,0
1666,M7,2025-12-15T02:00:00,72.2,2.08,4679.5,4,69.8,0.92,0
1667,M7,2025-12-15T08:00:00,70.4,1.59,3062.4,2,1.5,0.56,0
1668,M7,2025-12-15T14:00:00,63.7,2.48,4607.6,2,71.2,0.61,0
1669,M7,2025-12-15T20:00:00,66.3,1.29,1890.2,2,66.6,0.48,0
1670,M7,2025-12-16T02:00:00,76.0,1.21,2454.5,1,6.8,0.47,0
1671,M7,2025-12-16T08:00:00,60.9,2.8,3249.3,1,66.7,0.77,0
1672,M7,2025-12-16T14:00:00,68.5,1.88,3585.4,3,83.9,0.49,0
1673,M7,2025-12-16T20:00:00,49.7,4.51,4355.7,3,78.3,0.53,1
1674,M7,2025-12-17T02:00:00,64.6,1.6,2613.0,2,26.7,0.93,0
1675,M7,2025-12-17T08:00:00,74.8,2.31,5481.3,3,59.3,0.86,1
1676,M7,2025-12-17T14:00:00,60.7,2.74,4377.4,3,14.2,0.48,0
1677,M7,2025-12-17T20:00:00,64.6,2.83,5289.8,1,54.0,0.59,0
1678,M7,2025-12-18T02:00:00,67.9,2.84,2888.5,0,89.5,0.33,0
1679,M7,2025-12-18T08:00:00,67.4,1.87,3334.6,0,20.8,0.55,0
1680,M7,2025-12-18T14:00:00,68.1,1.11,4186.8,2,50.3,0.46,0
1681,M7,2025-12-18T20:00:00,58.9,1.69,3584.5,4,77.7,0.43,0
1682,M7,2025-12-19T02:00:00,57.3,3.53,5213.9,4,16.5,0.66,1
1683,M7,2025-12-19T08:00:00,58.2,2.94,1821.7,3,41.5,0.75,0
1684,M7,2025-12-19T14:00:00,61.5,2.69,1493.1,2,86.3,0.82,0
1685,M7,2025-12-19T20:00:00,67.7,2.29,2590.6,3,58.1,0.51,0
1686,M7,2025-12-20T02:00:00,76.7,2.11,715.8,2,7.2,0.59,0
1687,M7,2025-12-20T08:00:00,65.8,2.86,5090.9,1,46.4,0.45,0
1688,M7,2025-12-20T14:00:00,66.1,2.92,100.9,0,4.1,0.48,0
1689,M7,2025-12-20T20:00:00,68.8,2.76,2170.8,3,8.8,0.43,0
1690,M7,2025-12-21T02:00:00,54.8,4.17,3005.5,1,8.6,0.99,1
1691,M7,2025-12-21T08:00:00,46.1,2.16,2606.5,1,78.7,0.39,0
1692,M7,2025-12-21T14:00:00,69.0,0.71,2543.1,1,8.5,0.89,0
1693,M7,2025-12-21T20:00:00,67.8,3.13,3723.5,1,35.5,0.76,0
1694,M7,2025-12-22T02:00:00,75.8,2.21,4565.8,2,39.4,0.84,0
1695,M7,2025-12-22T08:00:00,49.4,1.84,5400.9,1,35.5,0.58,0
1696,M7,2025-12-22T14:00:00,59.2,2.77,825.0,1,70.8,0.55,0
1697,M7,2025-12-22T20:00:00,54.7,1.95,1864.8,0,65.3,0.39,0
1698,M7,2025-12-23T02:00:00,71.4,2.49,5675.0,0,75.1,0.53,0
1699,M7,2025-12-23T08:00:00,53.4,1.8,4112.3,0,64.5,0.41,1
1700,M7,2025-12-23T14:00:00,61.4,2.5,5915.8,5,59.5,0.4,0
1701,M7,2025-12-23T20:00:00,64.2,2.32,5076.4,0,87.7,0.97,0
1702,M7,2025-12-24T02:00:00,61.2,2.04,2678.8,1,26.2,0.55,0
1703,M7,2025-12-24T08:00:00,74.7,1.53,1383.3,1,25.8,0.41,0
1704,M7,2025-12-24T14:00:00,62.2,3.44,3240.7,0,85.9,0.91,0
1705,M7,2025-12-24T20:00:00,73.2,2.92,3366.5,1,13.1,0.8,0
1706,M7,2025-12-25T02:00:00,64.8,2.73,1612.0,1,90.0,0.53,1
1707,M7,2025-12-25T08:00:00,66.6,1.84,5278.9,0,77.0,0.76,0
1708,M7,2025-12-25T14:00:00,62.8,1.35,3178.6,2,45.6,0.72,0
1709,M7,2025-12-25T20:00:00,76.1,1.76,1561.7,0,26.3,0.58,0
1710,M7,2025-12-26T02:00:00,53.7,1.62,566.3,0,29.4,0.63,0
1711,M7,2025-12-26T08:00:00,51.5,3.27,2530.7,1,33.4,0.43,0
1712,M7,2025-12-26T14:00:00,60.2,2.17,5445.0,1,20.7,0.92,0
1713,M7,2025-12-26T20:00:00,75.7,3.22,3305.8,0,18.6,0.37,1
1714,M7,2025-12-27T02:00:00,60.5,4.53,2498.7,0,7.4,0.97,1
1715,M7,2025-12-27T08:00:00,65.4,1.03,1203.9,0,6.5,0.99,0
1716,M7,2025-12-27T14:00:00,70.1,2.27,3607.1,1,43.0,0.58,0
1717,M7,2025-12-27T20:00:00,56.1,2.26,2296.0,0,88.9,0.65,1
1718,M7,2025-12-28T02:00:00,71.6,2.89,2505.5,2,53.8,0.74,0
1719,M7,2025-12-28T08:00:00,66.3,3.34,845.3,2,83.1,0.9,0
1720,M7,2025-12-28T14:00:00,69.8,3.51,5518.1,2,54.9,0.35,0
1721,M7,2025-12-28T20:00:00,59.0,2.25,4482.2,1,37.1,0.69,0
1722,M7,2025-12-29T02:00:00,69.5,3.14,790.0,2,6.8,0.51,0
1723,M7,2025-12-29T08:00:00,70.8,3.28,2999.5,2,4.5,0.39,0
1724,M7,2025-12-29T14:00:00,56.9,2.85,5977.3,1,0.7,0.67,0
1725,M7,2025-12-29T20:00:00,82.8,2.09,4630.9,1,30.4,0.65,1
1726,M7,2025-12-30T02:00:00,52.4,2.23,1302.4,2,47.9,0.79,0
1727,M7,2025-12-30T08:00:00,68.7,2.28,4154.9,0,21.1,0.75,0
1728,M7,2025-12-30T14:00:00,72.1,2.99,4514.5,2,9.5,0.74,0
1729,M7,2025-12-30T20:00:00,79.8,2.98,4941.7,2,14.6,0.99,0
1730,M7,2025-12-31T02:00:00,66.2,2.38,5681.1,0,44.9,0.64,0
1731,M7,2025-12-31T08:00:00,72.1,2.51,5900.4,4,61.0,0.9,1
1732,M7,2025-12-31T14:00:00,61.9,2.15,2573.8,2,3.8,0.8,0
1733,M7,2025-12-31T20:00:00,52.7,3.6,3281.6,1,19.7,0.87,1
1734,M7,2026-01-01T02:00:00,79.7,2.55,5743.3,3,25.0,0.63,1
1735,M7,2026-01-01T08:00:00,60.0,3.03,2385.3,2,4.3,0.68,0
1736,M7,2026-01-01T14:00:00,67.5,1.85,1998.6,2,13.7,0.56,1
1737,M7,2026-01-01T20:00:00,65.6,2.08,811.0,2,86.6,0.74,0
1738,M7,2026-01-02T02:00:00,56.9,1.94,2539.8,1,19.8,0.91,0
1739,M7,2026-01-02T08:00:00,70.5,2.64,702.1,1,68.6,0.3,0
1740,M7,2026-01-02T14:00:00,65.4,2.87,5217.6,2,50.7,0.52,0
1741,M7,2026-01-02T20:00:00,67.1,2.15,3698.8,1,79.2,0.57,0
1742,M7,2026-01-03T02:00:00,58.4,2.87,5171.1,0,71.3,0.73,1
1743,M7,2026-01-03T08:00:00,73.8,1.86,3979.0,1,52.4,0.97,1
1744,M7,2026-01-03T14:00:00,62.4,2.81,3292.5,4,50.4,0.73,1
1745,M7,2026-01-03T20:00:00,77.8,2.69,340.2,1,15.8,0.66,1
1746,M7,2026-01-04T02:00:00,67.8,2.56,5560.8,1,5.9,0.48,1
1747,M7,2026-01-04T08:00:00,59.1,3.34,3308.7,3,39.8,0.74,1
1748,M7,2026-01-04T14:00:00,69.3,2.52,1088.1,2,88.4,0.51,0
1749,M7,2026-01-04T20:00:00,69.8,2.15,1068.1,1,56.2,0.44,1
1750,M7,2026-01-05T02:00:00,63.0,2.94,2628.9,0,5.7,0.81,0
1751,M8,2025-11-03T20:00:00,77.8,2.3,1518.9,3,61.1,0.64,0
1752,M8,2025-11-04T02:00:00,54.4,2.5,1072.8,1,40.2,0.63,0
1753,M8,2025-11-04T08:00:00,61.2,3.24,3834.6,1,19.4,0.85,1
1754,M8,2025-11-04T14:00:00,70.1,2.93,3592.4,2,48.6,0.33,0
1755,M8,2025-11-04T20:00:00,80.2,3.75,2667.1,1,85.5,0.46,1
1756,M8,2025-11-05T02:00:00,79.2,2.93,5384.3,2,85.5,0.77,1
1757,M8,2025-11-05T08:00:00,64.1,1.52,5211.8,3,69.3,0.8,1
1758,M8,2025-11-05T14:00:00,72.6,2.45,5052.9,1,2.0,0.44,0
1759,M8,2025-11-05T20:00:00,54.6,3.3,4941.5,3,37.9,0.49,1
1760,M8,2025-11-06T02:00:00,78.8,2.46,2831.5,0,35.1,0.44,0
1761,M8,2025-11-06T08:00:00,67.5,3.25,2965.8,0,62.5,0.33,0
1762,M8,2025-11-06T14:00:00,61.2,2.17,5401.7,0,59.7,0.63,0
1763,M8,2025-11-06T20:00:00,72.6,2.11,1791.9,3,84.3,0.31,0
1764,M8,2025-11-07T02:00:00,72.7,3.17,5659.8,2,15.3,0.7,0
1765,M8,2025-11-07T08:00:00,57.3,1.81,4223.8,0,4.4,0.57,0
1766,M8,2025-11-07T14:00:00,62.4,1.95,596.2,1,57.4,0.59,0
1767,M8,2025-11-07T20:00:00,70.6,2.5,2299.3,0,25.5,0.58,0
1768,M8,2025-11-08T02:00:00,62.3,3.75,2702.5,2,70.1,0.8,0
1769,M8,2025-11-08T08:00:00,50.0,2.6,421.6,1,19.5,0.41,0
1770,M8,2025-11-08T14:00:00,59.1,3.72,1577.3,1,1.3,0.78,0
1771,M8,2025-11-08T20:00:00,58.4,2.98,4042.0,2,83.9,0.35,0
1772,M8,2025-11-09T02:00:00,56.6,2.22,5043.6,2,50.0,0.43,1
1773,M8,2025-11-09T08:00:00,55.9,3.65,4819.7,1,69.4,0.77,1
1774,M8,2025-11-09T14:00:00,63.1,3.43,4695.5,1,66.2,0.99,1
1775,M8,2025-11-09T20:00:00,55.1,2.83,149.8,1,10.8,0.61,0
1776,M8,2025-11-10T02:00:00,60.4,0.99,1180.4,5,45.5,0.56,0
1777,M8,2025-11-10T08:00:00,57.4,1.97,1556.7,4,67.9,0.54,0
1778,M8,2025-11-10T14:00:00,66.9,1.13,2124.7,3,5.9,0.49,0
1779,M8,2025-11-10T20:00:00,62.6,3.04,5622.9,1,76.7,0.73,1
1780,M8,2025-11-11T02:00:00,66.3,2.58,4635.8,3,82.0,0.39,0
1781,M8,2025-11-11T08:00:00,56.4,3.19,4850.1,1,55.0,0.45,1
1782,M8,2025-11-11T14:00:00,63.0,4.1,5891.8,2,20.2,0.79,0
1783,M8,2025-11-11T20:00:00,77.3,3.32,2202.0,0,70.8,0.52,0
1784,M8,2025-11-12T02:00:00,80.3,2.51,2189.3,1,51.3,0.98,1
1785,M8,2025-11-12T08:00:00,66.9,2.03,3630.4,1,79.0,0.64,0
1786,M8,2025-11-12T14:00:00,64.6,2.25,1158.1,0,25.9,0.69,0
1787,M8,2025-11-12T20:00:00,49.9,3.41,4273.0,1,87.5,0.78,0
1788,M8,2025-11-13T02:00:00,62.1,1.72,4732.4,4,41.1,0.78,0
1789,M8,2025-11-13T08:00:00,63.8,2.75,5785.1,1,19.0,0.35,0
1790,M8,2025-11-13T14:00:00,57.9,2.91,131.1,0,89.6,0.68,1
1791,M8,2025-11-13T20:00:00,59.6,3.84,3331.6,1,12.8,0.45,0
1792,M8,2025-11-14T02:00:00,61.5,2.66,1380.4,1,31.9,0.53,0
1793,M8,2025-11-14T08:00:00,57.6,1.53,2793.7,0,87.3,0.72,0
1794,M8,2025-11-14T14:00:00,72.5,1.13,4416.9,1,48.2,0.49,0
1795,M8,2025-11-14T20:00:00,77.2,2.5,2189.4,0,10.8,0.72,0
1796,M8,2025-11-15T02:00:00,60.8,3.37,3033.6,3,58.8,0.31,1
1797,M8,2025-11-15T08:00:00,56.0,2.57,5560.2,2,83.7,0.36,0
1798,M8,2025-11-15T14:00:00,66.5,2.2,3425.3,0,2.6,0.77,0
1799,M8,2025-11-15T20:00:00,67.7,3.16,3557.7,0,39.6,0.75,0
1800,M8,2025-11-16T02:00:00,58.8,3.67,3059.9,3,78.8,0.72,0
1801,M8,2025-11-16T08:00:00,66.3,2.21,2968.4,1,13.4,0.83,0
1802,M8,2025-11-16T14:00:00,57.0,2.72,3075.8,0,66.0,0.71,0
1803,M8,2025-11-16T20:00:00,69.1,1.39,2595.0,4,13.6,0.45,0
1804,M8,2025-11-17T02:00:00,59.7,2.42,5445.1,1,66.6,0.57,0
1805,M8,2025-11-17T08:00:00,57.7,1.64,151.4,1,65.2,0.66,0
1806,M8,2025-11-17T14:00:00,62.0,2.85,3625.8,2,6.4,0.79,0
1807,M8,2025-11-17T20:00:00,63.2,1.3,3841.5,2,32.2,0.91,0
1808,M8,2025-11-18T02:00:00,55.9,1.99,4807.7,1,48.2,0.7,0
1809,M8,2025-11-18T08:00:00,50.8,1.87,1163.3,1,83.5,0.92,0
1810,M8,2025-11-18T14:00:00,52.1,1.88,1500.2,2,2.9,0.52,0
1811,M8,2025-11-18T20:00:00,59.6,3.52,2676.1,1,27.1,0.42,0
1812,M8,2025-11-19T02:00:00,65.6,2.48,2470.9,2,55.8,0.37,0
1813,M8,2025-11-19T08:00:00,67.5,3.22,5536.7,1,6.4,0.57,1
1814,M8,2025-11-19T14:00:00,53.4,1.56,3380.8,0,26.9,0.7,0
1815,M8,2025-11-19T20:00:00,62.6,3.59,3004.5,1,1.9,0.73,1
1816,M8,2025-11-20T02:00:00,64.1,1.94,4751.7,0,80.7,0.35,0
1817,M8,2025-11-20T08:00:00,56.6,2.38,4043.1,0,81.7,0.4,0
1818,M8,2025-11-20T14:00:00,50.1,2.02,439.6,2,74.6,0.67,0
1819,M8,2025-11-20T20:00:00,53.3,2.26,5460.3,1,30.9,0.46,0
1820,M8,2025-11-21T02:00:00,55.3,2.98,912.7,0,6.2,0.57,0
1821,M8,2025-11-21T08:00:00,62.6,1.68,1487.3,3,50.9,0.34,0
1822,M8,2025-11-21T14:00:00,60.7,2.79,1879.4,1,83.2,0.39,0
1823,M8,2025-11-21T20:00:00,57.9,2.46,740.3,1,16.4,0.71,0
1824,M8,2025-11-22T02:00:00,62.9,2.31,1453.6,0,1.0,0.31,0
1825,M8,2025-11-22T08:00:00,52.5,3.24,2005.6,0,61.3,0.58,0
1826,M8,2025-11-22T14:00:00,58.4,2.47,3795.6,0,62.1,0.56,0
1827,M8,2025-11-22T20:00:00,68.8,1.86,4244.1,0,44.0,0.36,0
1828,M8,2025-11-23T02:00:00,72.9,1.6,3676.0,4,64.9,0.53,0
1829,M8,2025-11-23T08:00:00,43.0,3.02,5495.9,4,36.1,0.9,0
1830,M8,2025-11-23T14:00:00,76.3,1.4,2190.5,2,53.4,0.64,0
1831,M8,2025-11-23T20:00:00,64.8,1.65,5172.1,2,83.3,0.94,0
1832,M8,2025-11-24T02:00:00,58.7,4.14,5365.5,2,18.5,0.78,0
1833,M8,2025-11-24T08:00:00,58.6,3.5,2765.8,1,86.6,0.44,1
1834,M8,2025-11-24T14:00:00,70.5,3.31,1090.8,2,14.0,0.57,0
1835,M8,2025-11-24T20:00:00,73.1,2.58,2382.0,1,55.5,0.63,0
1836,M8,2025-11-25T02:00:00,59.0,2.41,1503.6,1,87.4,0.59,0
1837,M8,2025-11-25T08:00:00,60.5,1.67,1767.2,1,50.3,0.82,0
1838,M8,2025-11-25T14:00:00,63.8,2.41,3051.4,0,35.7,0.81,0
1839,M8,2025-11-25T20:00:00,64.1,2.31,5588.7,3,8.8,0.51,0
1840,M8,2025-11-26T02:00:00,55.0,3.1,2177.9,0,10.7,0.48,0
1841,M8,2025-11-26T08:00:00,65.3,2.88,498.6,5,14.4,0.79,0
1842,M8,2025-11-26T14:00:00,69.5,1.98,5621.3,4,36.2,0.75,0
1843,M8,2025-11-26T20:00:00,69.4,2.77,5466.2,1,60.8,0.71,0
1844,M8,2025-11-27T02:00:00,57.0,2.71,3836.6,2,56.4,0.32,0
1845,M8,2025-11-27T08:00:00,57.5,1.39,5683.1,0,0.4,0.37,0
1846,M8,2025-11-27T14:00:00,44.4,2.6,4483.0,1,21.2,0.92,0
1847,M8,2025-11-27T20:00:00,67.2,0.65,3389.9,0,19.4,0.33,0
1848,M8,2025-11-28T02:00:00,75.9,2.9,2563.6,2,56.3,0.68,0
1849,M8,2025-11-28T08:00:00,69.4,0.78,4525.7,5,77.8,0.94,1
1850,M8,2025-11-28T14:00:00,68.9,2.53,1584.3,1,64.4,0.36,0
1851,M8,2025-11-28T20:00:00,69.8,2.7,670.4,2,40.5,0.62,0
1852,M8,2025-11-29T02:00:00,54.7,2.62,5721.8,1,77.2,0.48,0
1853,M8,2025-11-29T08:00:00,65.5,3.45,5575.6,1,63.5,0.85,0
1854,M8,2025-11-29T14:00:00,68.1,3.21,5847.5,2,9.1,0.36,1
1855,M8,2025-11-29T20:00:00,72.8,2.76,973.3,1,80.7,0.33,0
1856,M8,2025-11-30T02:00:00,74.5,2.26,3607.7,0,78.0,0.71,0
1857,M8,2025-11-30T08:00:00,72.2,1.06,283.0,2,24.3,0.42,0
1858,M8,2025-11-30T14:00:00,61.6,2.19,4603.6,2,22.5,0.71,0
1859,M8,2025-11-30T20:00:00,78.3,3.3,4597.5,1,40.1,0.76,1
1860,M8,2025-12-01T02:00:00,59.5,4.57,4920.9,1,24.3,0.69,0
1861,M8,2025-12-01T08:00:00,55.3,1.9,4091.5,2,46.9,0.36,0
1862,M8,2025-12-01T14:00:00,54.6,2.62,3897.1,1,66.7,0.74,0
1863,M8,2025-12-01T20:00:00,69.1,2.49,3519.4,1,46.2,0.31,0
1864,M8,2025-12-02T02:00:00,63.3,1.13,2369.3,0,13.9,0.77,0
1865,M8,2025-12-02T08:00:00,69.7,2.25,5256.2,1,16.0,0.96,0
1866,M8,2025-12-02T14:00:00,65.4,1.88,131.7,0,49.1,0.43,0
1867,M8,2025-12-02T20:00:00,56.4,1.97,5183.8,1,56.4,0.71,0
1868,M8,2025-12-03T02:00:00,61.6,2.93,2388.4,1,28.7,0.48,0
1869,M8,2025-12-03T08:00:00,58.1,2.87,5206.7,1,2.1,0.34,0
1870,M8,2025-12-03T14:00:00,68.1,3.24,886.5,2,38.4,0.63,1
1871,M8,2025-12-03T20:00:00,50.6,1.17,3896.2,2,12.7,0.98,0
1872,M8,2025-12-04T02:00:00,65.4,2.63,1770.6,1,78.6,0.84,0
1873,M8,2025-12-04T08:00:00,63.1,2.01,5214.5,2,11.7,0.93,0
1874,M8,2025-12-04T14:00:00,70.8,3.07,5700.6,1,1.3,0.65,0
1875,M8,2025-12-04T20:00:00,61.8,1.09,4796.4,5,54.1,0.31,0
1876,M8,2025-12-05T02:00:00,67.1,2.16,161.8,3,64.2,0.34,0
1877,M8,2025-12-05T08:00:00,68.8,2.43,2165.3,1,49.3,0.5,1
1878,M8,2025-12-05T14:00:00,67.5,3.27,3842.0,1,25.5,0.74,0
1879,M8,2025-12-05T20:00:00,67.9,2.24,4766.5,1,62.9,0.42,0
1880,M8,2025-12-06T02:00:00,64.6,2.36,5465.6,2,42.1,0.82,1
1881,M8,2025-12-06T08:00:00,53.0,1.48,1497.1,1,9.5,0.4,0
1882,M8,2025-12-06T14:00:00,57.4,2.11,618.0,0,71.1,0.66,0
1883,M8,2025-12-06T20:00:00,68.3,2.07,5895.6,0,39.5,0.51,1
1884,M8,2025-12-07T02:00:00,61.3,2.84,1990.7,1,41.8,0.89,0
1885,M8,2025-12-07T08:00:00,61.3,3.64,4378.8,1,75.0,0.48,0
1886,M8,2025-12-07T14:00:00,72.8,2.71,5770.6,3,66.6,0.97,0
1887,M8,2025-12-07T20:00:00,66.5,3.62,5365.3,2,11.3,0.47,0
1888,M8,2025-12-08T02:00:00,65.8,2.46,5444.5,0,55.3,0.58,0
1889,M8,2025-12-08T08:00:00,81.8,2.49,2474.7,1,44.1,0.38,0
1890,M8,2025-12-08T14:00:00,71.0,2.71,2569.0,1,63.9,0.97,0
1891,M8,2025-12-08T20:00:00,64.6,2.88,956.5,1,39.9,0.91,1
1892,M8,2025-12-09T02:00:00,54.5,2.44,1640.1,3,6.4,0.61,0
1893,M8,2025-12-09T08:00:00,84.0,2.45,5195.3,0,88.3,0.98,1
1894,M8,2025-12-09T14:00:00,53.9,2.26,2923.2,0,31.9,0.71,0
1895,M8,2025-12-09T20:00:00,58.5,1.9,2860.8,1,46.7,0.94,0
1896,M8,2025-12-10T02:00:00,68.5,2.44,1174.3,1,29.7,0.89,1
1897,M8,2025-12-10T08:00:00,68.2,2.98,259.9,0,16.6,0.65,0
1898,M8,2025-12-10T14:00:00,56.3,2.46,3017.1,2,27.4,0.93,0
1899,M8,2025-12-10T20:00:00,72.0,2.32,4983.1,2,70.2,0.53,0
1900,M8,2025-12-11T02:00:00,83.7,2.35,1971.7,2,19.6,0.34,0
1901,M8,2025-12-11T08:00:00,64.5,2.04,263.0,1,57.8,0.58,0
1902,M8,2025-12-11T14:00:00,77.3,1.98,3142.4,2,81.7,1.0,0
1903,M8,2025-12-11T20:00:00,61.1,2.14,150.0,4,64.2,0.75,0
1904,M8,2025-12-12T02:00:00,63.5,3.49,1861.7,3,41.9,0.7,0
1905,M8,2025-12-12T08:00:00,68.8,2.71,5174.8,0,65.5,0.92,0
1906,M8,2025-12-12T14:00:00,73.4,2.21,3156.3,1,1.7,0.75,0
1907,M8,2025-12-12T20:00:00,57.8,2.82,756.5,1,2.8,0.66,0
1908,M8,2025-12-13T02:00:00,63.6,2.41,3690.5,0,65.2,0.51,0
1909,M8,2025-12-13T08:00:00,76.7,1.73,1244.5,0,11.4,0.38,0
1910,M8,2025-12-13T14:00:00,62.0,4.87,1798.1,0,87.1,0.34,0
1911,M8,2025-12-13T20:00:00,61.6,2.38,4504.9,3,51.5,0.37,0
1912,M8,2025-12-14T02:00:00,75.3,2.51,5204.0,1,18.5,0.63,1
1913,M8,2025-12-14T08:00:00,70.6,2.75,368.6,1,1.8,0.87,0
1914,M8,2025-12-14T14:00:00,67.0,2.0,5364.9,2,48.5,0.47,0
1915,M8,2025-12-14T20:00:00,68.0,2.26,4141.2,3,63.1,0.87,1
1916,M8,2025-12-15T02:00:00,67.1,3.44,4042.6,0,58.8,0.55,0
1917,M8,2025-12-15T08:00:00,61.4,1.37,3443.4,1,37.1,0.62,0
1918,M8,2025-12-15T14:00:00,50.2,2.46,477.8,3,13.8,0.51,0
1919,M8,2025-12-15T20:00:00,76.5,1.75,788.1,1,35.2,0.71,1
1920,M8,2025-12-16T02:00:00,71.7,3.38,2504.2,2,77.4,0.84,1
1921,M8,2025-12-16T08:00:00,77.1,2.7,4732.9,0,60.4,0.51,0
1922,M8,2025-12-16T14:00:00,61.0,2.65,2730.5,2,52.5,0.81,0
1923,M8,2025-12-16T20:00:00,77.1,3.74,1476.2,0,57.1,0.74,0
1924,M8,2025-12-17T02:00:00,70.6,1.88,1425.9,1,16.2,0.38,0
1925,M8,2025-12-17T08:00:00,75.9,1.4,5152.8,0,67.8,0.64,0
1926,M8,2025-12-17T14:00:00,77.4,1.96,1256.2,4,68.7,0.63,1
